Author_id,Isbn
3542,0879238615
3543,0618134786
3544,0618134786
1088,0312135653
3530,0375726446
3545,037575895X
2521,0061092355
3546,0061092355
3547,0060934727
3548,0375403671
1744,0670888214
266,0380977788
3549,0380977788
1524,0441304834
3550,0375421726
3551,0609805002
3552,1891053426
3553,0393049272
3554,0140099182
3555,0385319932
3556,0684853205
3557,0609802437
3558,0765347415
3559,0425071081
3560,0393956571
3561,0393956571
3562,0393956571
3563,0805324305
3564,2710305089
3565,2070368378
3566,3462025376
132,0553571818
93,0441790348
3331,0812550390
2311,2877141519
401,0965881199
3567,0965881199
3568,0965881199
401,1573928275
3569,014011906X
3570,0920109020
3571,0920109020
3572,0345377494
3573,0590960369
3574,0152009604
1972,0393038025
3575,0771014929
2403,0060931809
3576,1566199697
1582,0451527496
3513,0451527496
1582,0451525426
3513,0451525426
3577,0451525426
3578,0553573403
3578,0553579908
3578,055357342X
3579,0440211158
3580,1885211279
3458,2290044067
3581,2290044067
3582,0821739514
3583,0553280147
3584,0821730894
3585,0553245716
40,0345391055
1836,0553243055
901,0312979479
3586,0375760911
3587,0449244679
77,0671681036
947,068480087X
2889,0743407067
1600,0515131083
3588,1585420654
3589,1587430665
3590,1587430665
3591,0684843110
3592,0684843110
1740,0684843110
3593,156955028X
3594,156955028X
3595,156955028X
3596,0446679763
3597,0446679763
3598,0867162791
3599,0867162791
3600,0452274664
3601,0064403645
3602,0064403645
1546,1400032806
3603,0140262776
3604,0385317042
3605,0393029875
3606,0743243315
2889,0743407059
3427,1400061598
3607,0452283280
2889,0743407083
235,0446532444
3608,0446532444
3609,0446533041
3610,0375413278
3611,1892738341
64,0743483014
1326,0743483014
3612,0743483014
3613,0393029603
3614,0312093004
3615,0451184149
3616,0380005239
1382,0380005239
3617,0231121008
3618,0231121008
3619,0064401774
3620,0064401774
3621,0380732238
3622,1571740562
3622,0399142789
1041,0375406530
1528,006000438X
499,0679411267
372,0375412557
3623,0312169868
211,0374129983
3624,067003178X
3625,0688176992
3626,0688176992
3627,0312032978
149,0394561619
1311,0394561619
3628,0786866470
3427,0385318782
3629,1879941201
543,0060920076
3427,0679437452
674,1931561648
150,0060517794
3630,0553296124
94,0345413350
361,0380701340
3631,0373260474
3632,1588515281
933,0679450041
3633,0241130522
3634,0413722309
3634,0413725405
3635,1853830852
3636,0859533565
206,0413624501
3637,1857141296
3638,0745321992
3076,0140350748
3639,1853912352
3640,0201050714
3641,0802116175
1650,0140185011
3642,0140298363
115,0451146425
3643,0877738513
3644,0877738513
3645,0380817446
3646,0440862809
3647,0571197272
50,0345300203
115,0451167309
1355,0440154731
1689,0553579835
3144,0449224775
176,0345379330
3648,1576737330
823,0590371258
3649,1573227226
3650,0670871753
1199,0151446474
142,0670813028
3651,0810922975
3652,0761520937
3653,0785281754
3654,0785281754
3655,0345405730
1585,0451197410
3354,0761522557
135,0316601950
131,0399151516
3656,0399151435
885,0451210220
3656,0399148515
2373,0886777771
908,0445406518
3657,0671697978
3658,0671697978
187,0441317480
3659,0345405625
3659,0345406141
3660,0061006629
1036,0553563696
1037,0553563696
3661,0345431618
1036,0553567713
1037,0553567713
1036,0553286390
1037,0553286390
1384,0345301293
3659,0345382412
3659,0345389972
3659,0345402219
3659,0345405501
3657,0671654349
3658,0671654349
3662,0671832174
1384,0881845531
868,076534128X
187,0441662382
3659,0345384687
3663,0345353749
3664,1586481843
1384,088184389X
599,0460872583
3665,0460872583
1355,0385333498
1384,0425043231
187,0345313151
792,0345314255
187,0345305183
3661,0380004933
142,0451132343
187,0345279255
142,0451131312
187,0345272846
3666,0786884460
632,0061031429
208,0060977337
208,0446693790
3667,0553380168
3668,0140285008
3669,067104155X
208,006098726X
1971,068483569X
3670,068483569X
3671,0380701006
1451,0671504398
281,0451522303
3672,0441005152
1103,3518366750
3673,3518366750
3674,3453172337
3675,3453172337
3676,3453172337
931,3404136012
931,3453131169
931,3453092007
60,0553582925
1514,0441008763
1614,0812545249
3677,0446606715
2170,0553572423
3678,0373320132
3679,0803728492
411,0525941673
3052,0812522400
3680,0553102044
3681,156718359X
395,0671722948
3682,0140191550
3683,0140009930
3684,014027944X
819,0140051627
3685,0713910372
3686,0713910372
3687,0140510494
3688,0140510028
3689,0140510028
3690,0140442073
3691,0140442073
3692,0575075546
3693,0091816874
3663,0330020706
3694,0851123554
3695,0851123554
3696,0743220633
3697,1903402913
3698,1856053318
3699,0752521454
3700,0696204800
3701,0696204800
3702,0696204800
3703,027300235X
3704,0877540950
3705,0751514853
3027,3404143205
25,345386980X
1359,345386980X
3706,345386980X
3707,3629002013
3708,3629002013
3709,3629002013
3710,0877147728
3711,0674955218
1342,0452283930
1812,0553382225
811,1573227331
3712,0679767959
395,0451526767
3713,0596001932
3714,0596001932
3715,156592861X
3713,1565926730
82,080411918X
3716,0060171405
3717,0553293176
3718,0316812471
1005,0440222915
108,1551668653
3719,038079960X
580,0440237300
3720,0373292945
3721,1568842406
568,0399133186
40,0066214122
3722,0684803135
3723,0451404300
3724,0312192339
3725,0060802162
3726,0394744322
1197,0375507523
3727,0375507523
3728,0140266909
3729,0140266909
2014,0836221192
3730,0446386405
3731,0446386405
3732,0688088007
3733,0140444203
3734,0140444203
3287,1878825003
3735,0070037485
645,3499102277
3736,3499102277
3737,0872203948
3738,0872203948
304,0385721404
1292,0375410597
2167,0440125081
1582,0446604275
3739,0446604275
3740,0671501747
3741,0805040900
3742,0465006930
3743,0670804541
1197,0679741836
3255,068810391X
3744,0849912903
1254,034531798X
3745,0812968379
3746,0312961294
554,034545071X
3747,0451188470
3748,006019541X
1308,0446527696
3749,0446609749
461,0375502238
3746,0440202043
792,0345285557
3750,0821723243
3751,0312156499
3752,0938077112
3753,0938077112
2916,0312975228
3754,0590452037
40,0451183665
3755,0451183665
3756,0061097268
3757,0553111531
3758,0439137411
3759,0312155859
2572,0380758377
1724,0345441761
62,0399150897
3760,0449911160
3761,0671868640
375,0553247379
3762,0553247379
1085,0061043508
3763,0811828964
3764,0811828964
1611,0671624342
3765,0786890169
3766,074322535X
532,0399148728
3767,0399148728
3768,0071349294
3769,0071349294
187,0312869061
3770,0812968212
1689,0312264372
2605,0312264372
1201,0684841185
3771,0749005491
3770,0679463070
3772,0399146865
3773,0312873085
3774,0875964249
3775,0875964249
3776,0875964249
3777,0028625757
335,0399146687
3433,055380099X
129,0316693286
2078,0670861944
355,0670861944
2025,0399146237
3778,0684842106
3779,0439164842
3780,0060174056
367,0373484887
107,0099521016
3781,0750005815
3781,075001203X
3782,0330261878
3783,0140302395
1326,0060086246
2013,0451180429
3784,0373250126
3785,0060723890
3786,0373250193
3787,0758204930
3788,0451410947
3789,038550926X
3790,0061010707
3791,3462031112
1181,3499187809
3792,3499187809
3793,3446203966
3794,3446203966
3795,3442727367
3796,3216303217
1861,3442444020
1906,3442444020
2466,3257229364
3797,349961118X
3798,3795116074
3799,3795116074
3800,3499232103
3801,3499232103
362,0552998001
655,3499114178
3802,3499114178
1711,3442439736
47,3442350484
3803,3442350484
61,0671004530
3804,3421056056
3805,3442720141
3806,325722575X
2889,3442413338
1906,3442413338
3746,3499129728
3807,3499129728
62,3442435366
46,3442435366
62,3442441382
3808,3442441382
3809,3499613638
575,3499134411
3810,3257224303
811,3462025864
3811,3462025864
3812,0811811654
3813,0811811654
3814,0811811654
230,0440226414
3815,0060233532
55,0060959037
1156,055327886X
1008,0805036377
550,0688156134
3816,0374232415
180,014028009X
3817,0060697024
3818,0060697024
3819,0140254587
1260,0375708278
3820,3442541034
3821,0340581239
335,0425187063
575,2264032200
3822,2070407675
61,2253171395
3823,2070408507
3824,2253054747
3825,0002258579
1200,0446361305
3826,3775713328
3188,0451524063
3827,0451524063
3828,0451411285
3829,0743246349
3830,031286504X
3831,1928556396
3832,0517676044
3833,1562054376
3834,1562054376
3835,0735700737
3836,0028604032
2707,0028604032
2684,1573220256
142,034547063X
577,034547063X
3837,0425181480
3838,0405054610
3839,0405054610
3840,0405054610
3841,0312280769
3842,1585673390
2306,0886778964
3843,3596154766
3844,1561631469
3845,1561631469
3846,1841950149
3847,1852428112
3848,1852428112
3849,1418447293
2958,0451457811
1090,0553342495
3850,0374525641
3851,0571167926
3852,059043344X
3853,059043344X
3854,059043344X
3855,0140043136
3856,0874775132
3857,0738846503
3858,1552633217
1437,0375701311
3859,0340265450
3860,0441004954
3861,0312244266
3862,0786889098
3863,0373169884
2840,1551660539
3864,0373076371
3865,0373259646
3866,0553445014
3867,037325668X
1116,0373098006
3868,0373095244
1483,0373885210
3869,1565970519
3870,0373075286
3871,0373223455
3872,0373031114
3873,0373115458
3874,0373164556
3875,0821756672
3876,0373291019
3877,0373168713
3438,0373168829
3878,0373169795
1285,0373169477
128,0446364290
3879,0373482957
128,0446600342
128,0445205512
128,1551666014
128,0446356859
128,0446603082
128,0446360511
128,0446364312
128,0446364150
128,0446356875
3880,0373288468
3881,0373166621
128,0446360708
3882,0373222289
3437,0373169302
3863,0373169639
2924,1551660903
3883,0553440845
3884,0373098677
3885,0373451911
3886,0373096585
3877,0373169175
3887,0373169469
3888,0373255500
3889,037324343X
3890,0373165048
3891,0452282829
3892,0452281091
3893,0679781579
3894,0380728532
3895,0395754127
3896,1585673781
3897,1585673781
3898,1585673781
3899,1585673781
3900,0879757892
245,0803251734
3901,0803251734
3902,1582431612
3903,0873382668
3904,0931122740
2162,1562800299
2162,1562801465
3905,0934971013
3906,0934971013
3907,0553149121
3908,0761504362
3909,0673523241
3910,0673523241
3911,0395354846
3912,0553258958
3913,0061040185
3914,0816513333
3914,0816513074
3915,1888277173
3916,155583356X
3917,155583356X
3918,0688037127
3919,0688179096
3920,1879960214
3921,0345367561
3922,0066214688
3923,0785268839
97,0871135809
3924,0590436848
3925,3442352703
246,0449219143
3926,3795115833
3927,3442721652
3928,3442721652
272,3499156938
3929,347354034X
50,034540761X
3930,0061057797
3010,033028813X
3931,0859696707
3932,0859696707
3933,1844261085
3934,0385031386
3935,0875420036
2890,0141001828
3936,038078520X
3937,3492229891
3938,0385468067
2312,0312420021
1254,0553293400
1389,0060929871
3939,0393312836
3940,0553211757
3941,0553211757
3942,0553211757
1103,0060931914
1768,0393318680
3239,0590409433
2403,0138700982
571,0515093556
3943,1412014050
901,2253003964
1257,0399151850
3944,0802117821
3945,0802117821
2795,0380897180
3946,0380897180
3947,1573240923
2813,0385722206
2814,0385722206
3948,0702221988
179,0061095540
3949,9879630130
1087,0679732411
1982,0446606243
3950,0316785261
757,0140049975
3951,3701712417
3952,080913960X
3953,0139483993
3954,0139483993
3955,0385494661
162,014062080X
145,0425174808
871,0425174808
3377,0425174808
901,0061002860
3956,0140390847
2981,0140390847
3957,0140390847
885,0451202856
3958,0451405889
1414,0312274971
2611,0914171771
3959,0914171771
3960,0914171771
3126,0914171771
3961,0964849909
3962,0964849909
3963,0886777461
3964,0886777461
3965,0886777461
3966,0375406956
3967,0375406956
3968,0743202031
493,0767902912
3969,039571091X
3970,0395860318
2913,0192833642
3971,0192833642
3972,0192833642
3973,0750514833
817,1860463312
3974,0142001430
1796,0609809547
1137,0440218667
757,0142000671
3975,0425192792
3976,0821774352
3977,0821774352
3978,0821774352
167,0505524139
618,0345463404
2225,0449006379
3979,1885840047
3980,0060580208
3981,0060580208
3982,0425191060
3983,0743458125
3984,0312984820
3985,0380764008
3986,0060549270
3987,0505525305
1780,0373218222
916,0373218222
3988,0373218222
3989,0679777601
2256,0060505249
3990,0060505249
3991,0060505249
1818,0425191257
2958,0451458923
3992,0805426183
132,0553800914
2944,080410526X
1541,031242227X
3993,1555836577
106,0553250256
413,0451520793
3994,030680395X
277,0440241812
3789,0767914767
282,0451528697
3995,0451528697
1665,0060989270
3996,0374232105
3996,0140061401
3193,0393310329
3997,0679721037
282,0140433988
3998,0140433988
3999,0142437204
4000,0142437204
4001,1560235136
4002,0440219892
4003,1555834930
4004,1555836038
4005,0553272160
575,006093090X
4006,0942361598
4007,0942361598
4008,0942361598
854,055321148X
4009,038533494X
4010,0345355563
1451,0553210327
4011,0964109964
1510,0553212524
4012,0553212524
4013,0553251503
4014,0393321096
2496,0553574132
4015,038071681X
4016,088029261X
3852,0517053586
4017,0375706682
731,0140270590
279,0679445625
1227,0140862129
4018,0140862129
4019,0140862129
4020,0140862129
4021,0740735756
64,0440235596
4022,0440906156
4023,034540498X
1328,0671619373
1872,2070419657
1873,2070419657
4024,0943734312
4025,0943734150
4026,0898861098
4027,0803267355
4028,0803267355
4029,0964858401
94,0679826718
4030,1885211686
4031,1885211686
4032,1885211686
4033,0767904893
1732,0679733167
4034,0679436685
4035,074341120X
729,0618162216
4036,0375724621
4037,0375724621
309,0140077812
4038,059045563X
4039,059045563X
2188,0375504907
4040,0312087357
1691,0156907380
4041,0142000485
4042,1584790660
4043,0812910389
4044,1573245038
4045,1573245038
4046,061810450X
431,0441231942
3964,0886773768
431,0345291794
4047,0449231992
4048,0192820575
4049,0192820575
4050,0449907899
431,0345301064
4051,0226462110
4052,0425062341
4053,0806967315
4054,0944031072
4055,1567182445
4056,0380776324
4057,0380776324
4058,0440504716
4059,0525942262
2293,0062508156
4060,014019536X
483,0380816555
2858,0684848066
1351,0449211827
4061,0441627404
2565,0553562738
2286,0812555031
2286,0812536509
2286,0812553993
2378,0380708892
2378,038070613X
89,0380805421
4062,0425171264
4063,2277219517
4064,0441794297
224,0375708707
4065,0802134475
4066,0151003084
1036,0553274066
1037,0553274066
4067,1897783108
4068,0340767278
3641,0679750932
62,042516098X
4069,0375701168
4070,0375701168
129,0446613266
410,038549081X
4071,0312267460
4072,0140329358
4073,0140329358
4074,074324396X
362,0552998486
4075,0099759713
4076,1853260193
4077,1853260967
2311,0140440151
4078,0140440151
4079,074993087X
142,0671041789
1809,0439139597
1810,0439139597
1809,0439064864
1810,0439064864
4080,1575665379
2164,0441005489
4081,0924171553
4082,0924171553
461,0449909050
4083,0330412302
4084,0064470059
4085,0064470059
4086,0821222341
4087,0821221558
1987,0380726297
996,0553292056
4088,1860119190
4089,082122154X
599,0553213512
3891,0060933577
541,044023672X
969,0394839129
4090,1573220213
1355,0440180295
310,014044582X
4091,014044582X
4092,014044582X
399,3423071001
4093,3423071001
4094,0884270610
4095,0884270610
145,0425170055
4096,345832402X
4097,3499613425
4098,3548021026
1500,351836605X
1577,1573229083
4099,0805058249
349,034540047X
4100,0140255842
2572,0380805995
217,0425169375
3740,0671727311
1008,0449003795
4101,055357874X
4102,0671896326
4103,3379017159
1354,0374190771
4104,0972660208
4105,0939165376
53,0060935464
1199,0446322180
4106,1551668998
366,0515116173
4107,157586326X
335,042516828X
4108,0440910552
1753,1853261092
4109,0889950954
4110,1562477579
1680,0312876343
1992,0446519081
1992,044651862X
4111,0688002307
4112,0394708229
1648,0394708229
4113,0195085140
4114,0195085140
4115,0671765973
4116,0922729611
4117,0922729611
4118,0767902335
4119,1577311523
4120,0425166805
4121,1567185126
4122,1874166188
4123,1874166188
4124,0875425011
4125,0875426638
2191,1882723007
4126,1882723007
4127,0764809326
4128,1892137038
4129,0883681056
3588,0874776945
4130,0875422462
4131,1869928180
1809,043935806X
1810,043935806X
4132,034540002X
4133,0399507914
4134,1570627193
3622,0439313899
4135,0609608045
4136,076071004X
4137,1855381125
390,0875421202
4138,1566199646
4139,0738700339
4140,0875423248
2370,073870279X
1177,0425158640
2066,0553236628
4141,1863739157
4142,068483183X
4143,0713715162
4144,0671532545
4145,0330360434
4146,0380723336
4147,0006498000
4148,0553210823
4149,0395771552
4150,1932560491
4151,0140304770
4152,0140444572
4153,0140444572
4154,0140029613
3956,0553213113
4155,0743489063
4156,0440225922
25,0099993805
4157,0914457284
4158,0914457284
4159,0914457284
4160,073870234X
2083,0892132922
2083,0892133260
4161,0060988258
4162,0345406419
142,0451184963
25,0440220602
4163,0821766929
187,0671721135
4164,0671721135
4165,0786864516
60,042513525X
4166,0060688246
4167,0883960044
4168,0883960044
4169,0399149422
1740,0440972329
142,0451156609
3144,0449132471
4170,0373111355
4171,0373114087
2219,0590298364
4172,0689107730
4173,0380016699
4174,088001072X
4175,0671760327
4176,0671760327
93,034530988X
4177,0380728184
4178,0140298924
3509,9722105248
4179,2020239302
4180,2020239302
1080,2742743693
4181,0769613292
496,0671628828
4182,0380716259
4183,0380716259
1756,0806509023
4184,0767901649
4185,0439173035
4186,0439173035
4187,0590187554
4188,060980748X
4189,060980748X
4190,0393049515
247,1400031354
4191,0007106130
4192,1572241314
4193,2268013987
4194,0451202783
4195,0486277909
1203,0394578198
4196,0262192624
4197,0399135413
4198,2290318329
233,0553278118
4199,0310478014
1416,0590477412
1416,0671868314
145,0425170349
901,0425068064
901,0312975120
2219,0590433865
900,0486270556
4200,0486270556
2219,0590433857
279,0486296342
593,0380709538
614,0380709538
2527,0743400526
4201,0451188497
4202,0671656589
1204,0671695169
1204,0671695142
1204,0671729462
235,0446608955
2857,0312287860
4203,0809293242
281,0679417397
945,0679779159
3256,1550546007
64,0440204194
3054,0451408721
4204,0064472574
1270,0884042693
268,0141439696
4205,0141439696
4206,0764548573
4207,0764548573
676,0449203662
4208,0586087060
557,0449221032
2635,0449218473
4209,0060926015
4210,0385018061
4211,0385018061
4212,0385018061
4213,0028600819
4214,0028600819
1492,0140248307
4215,0425065952
4216,0070064261
115,3404149114
847,3404149114
4217,3404149114
399,9504001068
4218,1864501235
4219,0864426224
4220,0864426224
4221,2277229938
199,2253150908
862,2253048852
4222,2253048852
862,2253044911
4222,2253044911
950,2266067249
4223,2266067249
1199,2253033138
4224,2253033138
4225,2070380742
4226,067972883X
1168,0440414806
4227,0440414806
4228,0440414806
824,0689825587
4229,0142302015
4230,0142302015
4231,1586480499
255,0380821214
3386,014038572X
4232,2714303412
4233,0140621334
4234,2070389634
4235,2070389634
4236,2070389634
4237,2070368157
4179,2864241277
25,0440241073
1590,0553277243
4238,0140161953
236,0553287303
142,0451190521
142,0451190491
328,0679404856
4197,0399141499
4239,0553100130
4240,0553100130
4241,067187294X
4242,0449215202
4243,0440204429
4244,0440204429
4245,0553259253
4246,2207305554
4247,2207249786
1312,2266102621
4248,2266102621
4249,2253140589
4250,2253140589
3667,2277233617
3020,202025462X
4251,2277116092
4252,2253049069
4253,2266002635
1709,2253044903
2585,2253044903
3020,2253152846
1966,2290312959
243,2266104853
955,2020579391
4254,2020579391
2311,2070366081
4255,0553225448
4256,0553225448
4257,0786703377
1058,0345350804
1284,0345350804
4258,0895551950
4259,0872168328
4260,0786705302
2637,0743203178
4261,0812550897
4262,0881849804
4263,0671725254
4264,0810934302
4265,006008118X
4266,0312266588
3627,0312906765
2508,0312274785
1270,0884042871
1270,0884042847
3050,0445204303
1758,0380003821
4267,0879801646
4268,0879801646
1968,0553227734
4269,0486232948
1689,0553241575
1689,0553205315
4270,0671493515
1176,0828103054
4271,0812561589
4041,0670884839
115,0449227421
4272,3404118839
2889,3442430879
1906,3442430879
40,3426600218
4273,3426600218
4274,3809413747
4275,3442723833
4276,096788330X
4277,0929141652
90,0525244581
4278,0373706847
4279,0373706847
4280,0440414121
1861,3442441080
1906,3442441080
4281,3492238572
1056,3492238572
1008,0805010858
4282,0963622927
4283,0963622927
4284,1558506462
4285,1558506462
4286,1558506462
4287,0140245480
2726,0451167716
436,069811695X
4288,0262121867
4289,9839236083
4290,0811830454
4291,0811830454
4292,0811830454
4293,0310329914
335,0440203430
175,0446606324
282,0553211234
2659,1593080077
4294,1593080077
482,0446604089
2939,0446603287
4226,0446343013
3346,0451202473
3514,0060548827
4295,0804119937
18,1558746986
19,1558746986
4296,1558746986
367,0515132187
4297,0704349469
4298,0394758439
676,0449213447
269,0446670251
4299,0061098736
1184,0448095149
4300,0702227773
3754,1841219266
4301,0671015842
4302,0140149708
4303,0434271918
4304,1840461535
4123,1840461535
4305,0563534753
4306,0563534753
4305,0563487496
4307,1862042497
4308,1862042497
1291,0330328573
4309,0330328573
854,0330328573
4310,0751516880
4311,014062225X
1691,0140622144
4301,0340765429
4312,034066049X
62,0425154092
4313,0425179613
4314,0425179613
95,0375724370
4315,0446677671
4316,0446677671
4315,0060969911
4316,0060969911
3015,342310516X
2158,342310516X
135,3492040683
901,3502506809
25,3453127013
2727,3453172841
1691,359650547X
1983,0330262726
1983,0330253565
1613,0553057960
1086,0671014196
4317,0688171877
607,0871136791
4318,0679400540
4319,0805009213
4320,0679406557
4321,0684814773
4322,957131577X
4323,0517881004
4324,1879181363
4325,0671518909
1506,055321277X
4326,055321277X
4327,006039241X
412,0553380095
4327,0060391502
4328,0060391502
4329,0874779669
4330,0874779669
4331,0679726225
4332,0306810123
4333,1555834310
4334,0684841827
252,0440504708
4335,0440504708
4336,0671521136
4337,0399518460
4338,0688140718
4339,0853301239
4340,0553284347
4341,0345356500
4342,0440473500
4343,0773674489
1328,0743423682
4344,1410798860
64,0525945938
3427,042516876X
1218,0385496095
410,0385475721
4345,0385319908
1950,0425142035
4346,0061096253
2251,1551667509
1864,0553277723
901,0425068099
4347,0449146391
2268,0312421117
4348,0761514430
4349,0761514430
571,0679405283
4350,0440508975
4351,0440508975
4352,0006751504
367,0515137111
618,0345456939
3131,0060504110
4353,0060542799
371,0743469844
563,0553583573
2562,0446613886
4354,0449148238
398,0373289278
4355,0451205561
2397,1551667371
4356,1551667398
4357,0778320324
4358,0778320413
1156,0553107380
224,0375406182
1008,0553271636
4359,1892145057
4360,1892145057
4361,1892145057
349,0345389964
4362,0486256111
107,0679751521
4363,0590120727
4364,1888054557
4365,0312099045
4366,0312099045
624,0312966091
4367,0385265565
142,0670813648
1519,0892961759
1772,0345372433
183,0399144315
1917,0786883219
461,0375504613
4368,0785263535
2572,0380896389
2572,0380896419
4369,0671252941
4370,155972272X
4371,0393046338
624,0671001795
4372,0316526835
4373,0385307888
4374,0385307888
2635,039447970X
631,0425161285
41,0156904365
4375,0156904365
4376,0743448421
2108,014034991X
592,0440414539
4377,006106498X
4378,006106498X
4379,0553274295
4003,0590457799
4380,0689800843
597,0590457233
4381,0689311001
4382,0590926675
439,0671794019
4383,0671794019
436,0440403332
593,0440948991
4380,0689849176
4384,1586480103
2620,1586480103
4385,1570282021
4386,0877950938
4387,0743490398
281,0451524667
4388,0451524667
4389,0446600253
792,0345386744
4390,0965894355
1204,0671039857
1204,0671039830
1204,0671007696
1204,067100767X
819,0140063838
4391,0207169519
4392,0684870819
18,1558748040
19,1558748040
1635,1558748040
4393,0425132986
4394,0439053862
1204,0743403614
4395,013029442X
4396,0843925027
3965,0756400953
2398,1559210869
862,0886779960
366,033042095X
4397,0789716399
2151,0821767240
2029,0515135356
135,0316782262
2597,0525945210
4398,0786869054
550,0446530387
4399,0688177743
4400,0375413634
4401,0425147762
131,0399149295
4402,0066212693
3788,0670031062
253,0679439382
4403,1565123417
577,0451179188
4404,0786867612
4405,0061098035
239,0553572105
4406,051512950X
4407,0312926456
4408,0786889837
82,0804108749
561,0425121631
4409,0804109052
4410,0345402308
577,0451168690
1613,067945960X
129,0316693235
530,0451188616
4411,050552208X
3991,0380820846
60,0425153975
568,0425119653
132,0553579983
62,0399149325
4412,042515971X
4413,1583144269
2940,0446610852
4414,0821771426
1086,0671744577
4415,0373261047
1201,0743233468
8,0804114986
2238,0380808072
136,067179356X
1201,0743410505
1991,0380750848
4416,0425151883
128,0446611808
4417,0310220033
3717,0553583360
127,0446600709
4418,0671019929
3373,044915002X
63,0425178579
365,0449907953
4419,1551669498
2940,038081448X
4420,0140069135
4421,0696214563
4422,0696214563
182,044808919X
182,0448089165
1582,0451626079
4423,0451626079
4424,0451626079
4425,1563831236
4425,156383121X
3115,0028620666
4426,1892051176
4427,0877201358
4428,0844273252
4429,0201741644
4430,0201741644
4431,1559362324
1540,0345430786
129,0316710571
4432,0060555513
4433,0892967544
4434,0399148655
2910,0312319142
4435,0345457587
966,0345453417
4436,0060555653
1972,0316591122
2170,0312319517
4437,0380978830
1610,0385336209
613,0553802526
127,0446530689
641,0399150854
488,0060083956
1316,0446531421
1315,0446531421
1715,0312306814
4438,0312271786
335,0399150870
131,0399149821
60,0553802496
1613,0345452577
372,1400041414
4439,0060193883
1204,0743428684
717,0525947655
1689,0312316690
4440,0060005556
4441,0312304269
4442,0312304269
568,0399148760
129,0316603287
335,0399145664
328,0425178102
2565,0553580515
4443,0749301015
4444,0749301015
4445,0445204222
4446,1930252501
2507,0515123293
1272,0312985207
2028,0312985207
4447,0449220354
4448,0312981260
4449,067104754X
4450,0385144741
4451,0385144342
4452,0595175686
4453,1594082316
4453,1410777057
4454,0374172471
1248,2070394867
4455,0609807420
4155,0425122956
2013,0451208765
729,0618129022
1524,0345423402
1524,0345423429
1524,034544356X
2013,0743454146
142,0451210840
4062,0425152367
4456,0553374435
60,0553106643
4457,0553057707
4458,1853263508
4459,1567185711
4460,1560251476
4461,1560251476
236,0449223795
4462,1568846533
4463,0312144075
4464,0684869233
785,0156007479
1525,0061031844
4465,0312267177
204,0345434943
4466,1860110886
390,0875421849
4467,0786868619
4468,0786868619
4469,0786868619
4470,037550303X
222,0345442741
4471,0970272707
60,0399138439
4472,0130484717
4473,0452276365
1016,0671723650
1016,0671733354
2013,0451206525
1950,0140445943
4474,0140445943
4475,1557489297
4476,0553280430
142,0451167317
4477,0821725998
826,0590444646
4478,039951743X
4479,039951743X
279,0671517643
4480,155748919X
4481,1577480112
4482,0451457250
4483,0394741838
4484,0394741838
4485,0394741838
2345,0345428455
2352,0671541749
2351,0671541749
2204,0345314875
4486,0140446109
4487,0140446109
4488,0140446109
4489,014044422X
4490,014044422X
4491,0140147683
4492,0452270294
4493,1560766263
4494,014011341X
4495,0155026607
4496,0155026607
4497,0155026607
1725,0312850247
4498,0312850247
2345,0786913886
401,0766607208
4499,1884820298
4500,1884820298
1950,014042346X
4501,014042346X
4502,014042346X
80,0440133017
4503,0140587640
367,0399144706
4504,031285904X
425,0140444173
4505,0140444173
4506,0380769158
4507,0380769158
2345,1560760478
2345,0880389052
2345,0880389206
4508,0140193669
4509,0140193669
4510,0140194916
4511,0140255109
4512,0140255109
4513,0140255109
395,014070731X
4514,014070731X
3690,0140445145
4515,0140445145
4516,0452010845
1950,0140048162
3956,0140390537
4517,0140390537
4518,0192713434
571,0345396936
332,0312261918
4519,014010870X
395,0671722840
4520,0553233890
4521,0553346083
4522,0330306839
413,0140181903
1601,0140181903
4523,0786881275
4524,0786881275
820,0394587545
662,0020519303
4525,0345315014
3231,059022638X
3232,059022638X
1416,0590466178
4526,0006514588
4527,1578660432
4528,0761116230
4529,0761116230
4530,1580174493
2228,0380819600
108,0312980159
3470,0821771116
4531,0451403967
571,0451403967
4532,0140277749
4533,0140277749
4534,1580050158
57,0451524195
4535,0451524195
4536,0821768093
4537,0440214866
4537,0440210046
4537,0440214858
4538,0380818957
4531,0451191889
571,0451191889
4531,0345423658
4539,0743410262
4540,0515119660
4541,0312979851
109,0312979886
4542,0446671339
4543,0446671339
63,0425173631
4544,0451524748
4545,0451524748
4546,0553212451
4547,0553212451
1304,0451191137
1305,0451191137
3291,0553299611
571,0679454489
571,0679454470
63,0425176304
3060,0684824485
4548,0684824485
3060,0684801558
1497,0440225639
3060,0811212475
4549,0811212475
4550,0553584782
4551,0805417761
4552,0805417761
4553,087542791X
4554,015696158X
1397,0679720200
4555,0679720200
4556,1852302089
4557,0140092838
3317,0679424474
4558,0373250371
624,0312983271
4559,0312983271
3371,0312983271
4560,0060507845
431,0345295684
4561,0312204353
4562,1551669285
4563,0446670111
4564,0020545509
4565,0385468490
4566,0312979096
4567,0385313861
4568,0323023924
4569,0323023924
713,3257232993
645,3499141639
4570,0702217921
4078,037328019X
4571,1557735840
4572,0515111341
581,0373242190
4573,067163156X
4574,0380541718
4575,0749300663
2079,0821221817
4576,0684146010
4577,0684146010
4578,0441007163
176,0345391829
1385,0345253884
